Unnamed: 0,Unnamed: 0.1,RA_deg,DEC_deg,coord_ra,coord_dec,object,Field,ccdnum,MJDObs,Obs,AIRMASS,SEEING,EXPTIME,base_PsfFlux_flux,base_PsfFlux_fluxSigma
159926,159926,308.5332752730357,-39.719674193796756,5.3849215054764805,-0.6932390925011778,1091,1,24,57996.12773527,3.0,1.02,2.522,240.0,1456.6357429938894,163.06785938768886
159927,159927,308.53294898251363,-39.68061985802277,5.384915810632551,-0.6925574657547422,1093,1,24,57992.10106363,1.0,1.02,2.364,240.0,2504.228101751587,81.96301558768873
159928,159928,308.5329170448432,-39.68064117162139,5.384915253215046,-0.6925578377472136,1093,1,24,57996.12773527,3.0,1.02,2.522,240.0,2237.184148111215,164.42973496809026
159929,159929,308.53302204366014,-39.69742949631666,5.384917085790113,-0.6928508492890398,1094,1,24,57992.10106363,1.0,1.02,2.364,240.0,723.1735855100902,77.57762213778348
159930,159930,308.53292173196456,-39.69742811793419,5.384915335020748,-0.6928508252317274,1094,1,24,57993.08775316,2.0,1.03,1.9509999999999998,240.0,656.1945714984638,91.97127206657466
159931,159931,308.53316528454286,-39.717124888258645,5.384919585815141,-0.6931945987258984,1096,1,24,57992.10106363,1.0,1.02,2.364,240.0,669.3262964591887,77.33237872620744
159932,159932,308.53323307879083,-39.717108738280565,5.38492076904798,-0.6931943168556068,1096,1,24,57993.08775316,2.0,1.03,1.9509999999999998,240.0,731.9208965174415,91.73645672292776
159933,159933,308.5331229401441,-39.69019646051575,5.384918846765963,-0.6927246089993995,1097,1,24,57992.10106363,1.0,1.02,2.364,240.0,938.6278498138879,78.36072590715516
159934,159934,308.5330310987595,-39.69010362359594,5.384917243831412,-0.6927229886894812,1097,1,24,57993.08775316,2.0,1.03,1.9509999999999998,240.0,1131.775335748315,92.89149805936435
159935,159935,308.53337625955686,-39.70081267511133,5.3849232680237735,-0.6929098968981906,1098,1,24,57992.10106363,1.0,1.02,2.364,240.0,2277.882138492601,81.48416221332023
159936,159936,308.5333865245652,-39.70082679237797,5.384923447181967,-0.6929101432909748,1098,1,24,57993.08775316,2.0,1.03,1.9509999999999998,240.0,2496.312522657509,95.50996910779304
159937,159937,308.53338006393534,-39.700782188107794,5.384923334422703,-0.6929093647995997,1098,1,24,57996.12773527,3.0,1.02,2.522,240.0,1962.3986917190962,164.06581632407077
159938,159938,308.5349626870285,-39.79985716174304,5.384950956406498,-0.6946385492958616,1100,1,24,57992.10106363,1.0,1.02,2.364,240.0,7036.918220975709,93.09724638627256
159939,159939,308.5349677053635,-39.79985891280832,5.384951043992967,-0.6946385798577159,1100,1,24,57993.08775316,2.0,1.03,1.9509999999999998,240.0,6827.396044182426,103.76907764131508
159940,159940,308.53497661988035,-39.799851639653724,5.384951199580637,-0.6946384529172214,1100,1,24,57996.12773527,3.0,1.02,2.522,240.0,6098.269582531134,169.0605965862356
159941,159941,308.53494958769716,-39.77626944955414,5.384950727780036,-0.6942268660551524,1101,1,24,57992.10106363,1.0,1.02,2.364,240.0,1090.5426800904615,78.14323349609806
159942,159942,308.5349831257831,-39.776274346466735,5.3849513131300615,-0.6942269515224002,1101,1,24,57993.08775316,2.0,1.03,1.9509999999999998,240.0,1153.9586979872695,92.84274575146263
159943,159943,308.5348904915012,-39.77624647089584,5.384949696356841,-0.6942264650019072,1101,1,24,57996.12773527,3.0,1.02,2.522,240.0,1316.1891004179358,162.91840583919134
159944,159944,308.535263172772,-39.79150684718393,5.384956200872077,-0.6944928088132277,1102,1,24,57992.10106363,1.0,1.02,2.364,240.0,729.0532823018725,77.12000401928168
159945,159945,308.5353007433277,-39.79163425694406,5.384956856601976,-0.6944950325330412,1102,1,24,57993.08775316,2.0,1.03,1.9509999999999998,240.0,529.1845644372859,91.70704858390202
159946,159946,308.5350366425495,-39.75012349904797,5.38495224717384,-0.6937705331327562,1104,1,24,57992.10106363,1.0,1.02,2.364,240.0,879.9823012004083,77.82691226799167
159947,159947,308.5350377153883,-39.75010920517972,5.384952265898408,-0.6937702836576922,1104,1,24,57993.08775316,2.0,1.03,1.9509999999999998,240.0,961.7866421048964,92.59626572596792
159948,159948,308.535050767212,-39.75007482698428,5.384952493695706,-0.6937696836449909,1104,1,24,57996.12773527,3.0,1.02,2.522,240.0,1087.4472326058683,163.12041525179603
159949,159949,308.5350548016193,-39.720272049002155,5.384952564109397,-0.693249527042962,1105,1,24,57992.10106363,1.0,1.02,2.364,240.0,1587.3372202710211,79.76697734747205
159950,159950,308.5350656745124,-39.720281300910784,5.384952753877179,-0.6932496885192296,1105,1,24,57993.08775316,2.0,1.03,1.9509999999999998,240.0,1438.6227948310157,93.43313932291186
159951,159951,308.535070159866,-39.72030341092595,5.384952832161368,-0.693250074411792,1105,1,24,57996.12773527,3.0,1.02,2.522,240.0,1292.0847317599926,162.9238077483451
159952,159952,308.53464252044927,-39.69391587485098,5.384945368445536,-0.692789525025795,1106,1,24,57992.10106363,1.0,1.02,2.364,240.0,659.5737349077814,77.92363640231639
159953,159953,308.5347056292038,-39.69392167022325,5.38494646990109,-0.6927896261741225,1106,1,24,57993.08775316,2.0,1.03,1.9509999999999998,240.0,653.3162527027349,92.15449869887672
159954,159954,308.5348420426279,-39.6813615781864,5.3849488507644825,-0.6925704112137262,1107,1,24,57992.10106363,1.0,1.02,2.364,240.0,1506.808946406946,80.2482840952099
159955,159955,308.53485304713473,-39.681384453882615,5.384949042829359,-0.6925708104699437,1107,1,24,57993.08775316,2.0,1.03,1.9509999999999998,240.0,1635.705330666084,239471.2786231477
159956,159956,308.53488105170413,-39.68139676507015,5.3849495316013005,-0.6925710253407009,1107,1,24,57996.12773527,3.0,1.02,2.522,240.0,1722.1372789505756,163.5218103598596
159957,159957,308.53534445981137,-39.72719225948576,5.384957619598555,-0.6933703075008321,1108,1,24,57992.10106363,1.0,1.02,2.364,240.0,845.7345676859259,78.15913117007041
159958,159958,308.53538107159335,-39.72718594175487,5.384958258594693,-0.6933701972356267,1108,1,24,57993.08775316,2.0,1.03,1.9509999999999998,240.0,863.235570563823,92.16052441043213
159959,159959,308.53612454001666,-39.76947657693617,5.3849712345665655,-0.6941083080623002,1109,1,24,57992.10106363,1.0,1.02,2.364,240.0,987.6418805341212,77.99985180815334
159960,159960,308.5362106773115,-39.76944191877021,5.3849727379459695,-0.6941077031631913,1109,1,24,57993.08775316,2.0,1.03,1.9509999999999998,240.0,940.2621327717528,91.8868076346253
159961,159961,308.5360421477492,-39.72537971996545,5.384969796550218,-0.6933386727183799,1110,1,24,57992.10106363,1.0,1.02,2.364,240.0,2374.058500166097,80.9039070838482
159962,159962,308.53604800543184,-39.72538300239607,5.3849698987860695,-0.6933387300076019,1110,1,24,57993.08775316,2.0,1.03,1.9509999999999998,240.0,2366.137978873209,94.70538873710426
159963,159963,308.5360343712223,-39.7253906986089,5.384969660824221,-0.6933388643318557,1110,1,24,57996.12773527,3.0,1.02,2.522,240.0,2591.7260642781453,164.58461854974826
159964,159964,308.53647828384726,-39.78188572382636,5.3849774085611175,-0.6943248885328975,1111,1,24,57992.10106363,1.0,1.02,2.364,240.0,1273.075821069581,78.8971982068354
159965,159965,308.53639058603073,-39.78190471575708,5.3849758779454735,-0.6943252200046199,1111,1,24,57993.08775316,2.0,1.03,1.9509999999999998,240.0,1011.2908652332519,92.41135689275323
159966,159966,308.5364373315169,-39.78188509649232,5.384976693808117,-0.6943248775838532,1111,1,24,57996.12773527,3.0,1.02,2.522,240.0,1302.5627286737395,163.33450858916098
159967,159967,308.5363077325998,-39.74659645226113,5.384974431880307,-0.6937089745534541,1112,1,24,57992.10106363,1.0,1.02,2.364,240.0,1853.8112019663006,80.30932671025805
159968,159968,308.5363189804732,-39.74658755796477,5.3849746281927295,-0.6937088193186977,1112,1,24,57993.08775316,2.0,1.03,1.9509999999999998,240.0,1922.1468827847643,94.35595683232887
159969,159969,308.5363133544392,-39.7465842519939,5.384974529999913,-0.6937087616186213,1112,1,24,57996.12773527,3.0,1.02,2.522,240.0,1995.3897398871595,163.79922083757953
159970,159970,308.53554279561257,-39.69319338485706,5.3849610812113085,-0.6927769151965883,1113,1,24,57992.10106363,1.0,1.02,2.364,240.0,608.7056740197829,78.00490167918238
159971,159971,308.53553436958146,-39.693121701118564,5.384960934149324,-0.6927756640793316,1113,1,24,57993.08775316,2.0,1.03,1.9509999999999998,240.0,585.6478207892086,92.26420042519243
159972,159972,308.5370806694184,-39.7863048140926,5.3849879221727015,-0.6944020162079864,1114,1,24,57992.10106363,1.0,1.02,2.364,240.0,4036.718559136427,85.01433637352343
159973,159973,308.53708160904444,-39.786297928557744,5.3849879385722685,-0.6944018960327322,1114,1,24,57993.08775316,2.0,1.03,1.9509999999999998,240.0,4288.264249363601,98.35814776181513
159974,159974,308.5370556332191,-39.78629498929321,5.384987485208591,-0.6944018447328886,1114,1,24,57996.12773527,3.0,1.02,2.522,240.0,4141.291334684858,165.8173142125024
159975,159975,308.53675014307726,-39.731308861446784,5.384982153399784,-0.6934421557590458,1116,1,24,57992.10106363,1.0,1.02,2.364,240.0,993.0159800898697,78.25790441668248
159976,159976,308.53675967398294,-39.731367861029376,5.384982319745468,-0.6934431854960195,1116,1,24,57993.08775316,2.0,1.03,1.9509999999999998,240.0,886.7821472554988,92.03235242941298
159977,159977,308.53669089048805,-39.73137885384783,5.384981119247012,-0.6934433773568955,1116,1,24,57996.12773527,3.0,1.02,2.522,240.0,1052.8662730817964,163.0163595573291
159978,159978,308.5361440961692,-39.691116068480646,5.3849715758858165,-0.6927406591862145,1118,1,24,57992.10106363,1.0,1.02,2.364,240.0,2904.9575555730603,82.60794306612472
159979,159979,308.5361548221217,-39.69109117766227,5.384971763089002,-0.6927402247594803,1118,1,24,57993.08775316,2.0,1.03,1.9509999999999998,240.0,2850.368853539462,95.94397855961796
159980,159980,308.53615238152145,-39.69108886934511,5.3849717204924925,-0.6927401844717456,1118,1,24,57996.12773527,3.0,1.02,2.522,240.0,2728.385756545719,164.63961825195472
159981,159981,308.53716975359106,-39.730056192785774,5.384989476984825,-0.6934202925664746,1120,1,24,57992.10106363,1.0,1.02,2.364,240.0,994.7998762100183,78.31741090107623
159982,159982,308.53717753276385,-39.73003803185337,5.384989612757003,-0.6934199755984091,1120,1,24,57993.08775316,2.0,1.03,1.9509999999999998,240.0,1024.354050210637,92.59290460026064
159983,159983,308.53708707403746,-39.73005067373087,5.384988033954391,-0.6934201962407951,1120,1,24,57996.12773527,3.0,1.02,2.522,240.0,1213.5417800848193,163.45563408788462
159984,159984,308.5382037213168,-39.81558729819979,5.385007523126,-0.6949130919688198,1121,1,24,57992.10106363,1.0,1.02,2.364,240.0,1613.1288427590594,80.08420776091765
159985,159985,308.5382145386968,-39.81558975382127,5.385007711924896,-0.6949131348274997,1121,1,24,57993.08775316,2.0,1.03,1.9509999999999998,240.0,1636.3256893062821,93.58811091034886
159986,159986,308.5381870174792,-39.8156121611466,5.385007231589035,-0.694913525909103,1121,1,24,57996.12773527,3.0,1.02,2.522,240.0,1384.4873168203674,162.5735960969877
159987,159987,308.53735118352864,-39.67981762105391,5.384992643534597,-0.6925434640782543,1122,1,24,57992.10106363,1.0,1.02,2.364,240.0,143737.3537386115,155762.92297048646
159988,159988,308.53734987864095,-39.679801564484855,5.384992620760012,-0.6925431838382577,1122,1,24,57996.12773527,3.0,1.02,2.522,240.0,145447.06737689936,290.6266060725761
159989,159989,308.5378818018174,-39.74309246027109,5.385001904570808,-0.6936478183562642,1123,1,24,57992.10106363,1.0,1.02,2.364,240.0,2329.0388066990718,80.34628096776585
159990,159990,308.53785153700983,-39.743068894249966,5.385001376350268,-0.693647407051604,1123,1,24,57993.08775316,2.0,1.03,1.9509999999999998,240.0,2241.954565465372,94.209875203017
159991,159991,308.5378504893418,-39.74311968777207,5.385001358065011,-0.6936482935658033,1123,1,24,57996.12773527,3.0,1.02,2.522,240.0,2306.6607857355634,164.3434110309953
159992,159992,308.5372511647924,-39.69634331110847,5.3849908978783345,-0.6928318917808705,1124,1,24,57992.10106363,1.0,1.02,2.364,240.0,18591.522586249957,113.77070352315388
159993,159993,308.5372538377409,-39.696343956480646,5.384990944530088,-0.6928319030447398,1124,1,24,57993.08775316,2.0,1.03,1.9509999999999998,240.0,18414.12700904672,123.56888359119766
159994,159994,308.5372650145481,-39.69632842403619,5.384991139602175,-0.6928316319524432,1124,1,24,57996.12773527,3.0,1.02,2.522,240.0,18366.585312410465,181.7690836730089
159995,159995,308.5382703586869,-39.760445986282726,5.385008686167512,-0.6939506945219979,1125,1,24,57992.10106363,1.0,1.02,2.364,240.0,7791.173663816842,93.43712330584871
159996,159996,308.5382631972766,-39.7604497217981,5.385008561177324,-0.6939507597190403,1125,1,24,57993.08775316,2.0,1.03,1.9509999999999998,240.0,7599.674266641551,104.7415049527
159997,159997,308.538281174108,-39.76044122007014,5.38500887493222,-0.6939506113358952,1125,1,24,57996.12773527,3.0,1.02,2.522,240.0,7907.943242630311,170.80013961275256
159998,159998,308.53786932059836,-39.722444495668434,5.3850016867324415,-0.6932874433901125,1126,1,24,57992.10106363,1.0,1.02,2.364,240.0,19287.246398989693,114.8237680770216
159999,159999,308.5378677768562,-39.722446937123216,5.385001659789057,-0.6932874860015371,1126,1,24,57993.08775316,2.0,1.03,1.9509999999999998,240.0,19304.04560845268,124.89876549583664
160000,160000,308.53786837838345,-39.722446679502056,5.385001670287689,-0.6932874815051996,1126,1,24,57996.12773527,3.0,1.02,2.522,240.0,19098.506449300865,183.12266377170502
160001,160001,308.53809751069286,-39.736286879142106,5.385005669400911,-0.693529038558052,1128,1,24,57992.10106363,1.0,1.02,2.364,240.0,901.2622946843447,77.65060009248472
160002,160002,308.53815865594885,-39.736380216693625,5.3850067365869485,-0.6935306676056415,1128,1,24,57993.08775316,2.0,1.03,1.9509999999999998,240.0,664.8588121943143,91.40521681251509
160003,160003,308.53813543620134,-39.73638296572194,5.385006331325903,-0.6935307155852369,1128,1,24,57996.12773527,3.0,1.02,2.522,240.0,1119.435691210517,162.56059175027173
160004,160004,308.53973032083803,-39.78173275266585,5.385034167314003,-0.6943222186824861,1130,1,24,57992.10106363,1.0,1.02,2.364,240.0,167052.12477466132,266.42338785979473
160005,160005,308.539731490964,-39.78173228099782,5.385034187736554,-0.694322210450326,1130,1,24,57993.08775316,2.0,1.03,1.9509999999999998,240.0,166991.3954797992,268.5651540859376
160006,160006,308.53973165862243,-39.78173550574059,5.385034190662746,-0.6943222667327048,1130,1,24,57996.12773527,3.0,1.02,2.522,240.0,165404.59713994322,302.6342653729063
160007,160007,308.5390930538657,-39.80962794303861,5.385023044907123,-0.6948090815999616,1131,1,24,57992.10106363,1.0,1.02,2.364,240.0,361428.7414237457,384.09361337229006
160008,160008,308.53909185794464,-39.80963527619138,5.3850230240343615,-0.6948092095876219,1131,1,24,57993.08775316,2.0,1.03,1.9509999999999998,240.0,358968.4576562241,393.7818296670082
160009,160009,308.5390909017252,-39.809641054067136,5.385023007345184,-0.6948093104305774,1131,1,24,57996.12773527,3.0,1.02,2.522,240.0,358800.10644938546,417.31445703447713
160010,160010,308.5378795777975,-39.687236819570046,5.3850018657543375,-0.69267295352022,1132,1,24,57992.10106363,1.0,1.02,2.364,240.0,4874.8177470683895,86.70892148044456
160011,160011,308.53787740558107,-39.687231819215896,5.38500182784201,-0.6926728662475765,1132,1,24,57993.08775316,2.0,1.03,1.9509999999999998,240.0,4985.630553860374,100.09207086905256
160012,160012,308.53793474972275,-39.68721748009575,5.385002828686089,-0.6926726159827178,1132,1,24,57996.12773527,3.0,1.02,2.522,240.0,5050.407376050102,167.05231056222593
160013,160013,308.5378243504381,-39.77271092445793,5.3850009018550775,-0.6941647580757085,1133,1,24,57992.10106363,1.0,1.02,2.364,240.0,48745.18755938239,156.19959506392544
160014,160014,308.5378250597445,-39.77271199185397,5.385000914234811,-0.694164776705284,1133,1,24,57993.08775316,2.0,1.03,1.9509999999999998,240.0,48592.000029310526,164.76122256192585
160015,160015,308.5378269476775,-39.77271500024443,5.385000947185459,-0.6941648292116026,1133,1,24,57996.12773527,3.0,1.02,2.522,240.0,48651.24599268936,212.55205480933063
160016,160016,308.5390463479541,-39.75611844836105,5.385022229735186,-0.6938751647367595,1135,1,24,57992.10106363,1.0,1.02,2.364,240.0,4071.185533781043,85.39263047408917
160017,160017,308.53904701687384,-39.756123076668615,5.385022241410037,-0.6938752455159654,1135,1,24,57993.08775316,2.0,1.03,1.9509999999999998,240.0,4079.985909630241,98.56435728469853
160018,160018,308.5390384799452,-39.756119024990014,5.385022092412522,-0.6938751748008335,1135,1,24,57996.12773527,3.0,1.02,2.522,240.0,3682.699764021029,165.7820036646639
160019,160019,308.5385911001386,-39.71080540433962,5.385014284161892,-0.6930843029244845,1136,1,24,57992.10106363,1.0,1.02,2.364,240.0,813.5741327983992,77.61974125383347
160020,160020,308.5385811316023,-39.71090455890655,5.385014110178112,-0.6930860334981457,1136,1,24,57993.08775316,2.0,1.03,1.9509999999999998,240.0,995.2772430222988,91.9430449549437
160021,160021,308.5399416344264,-39.73731911666952,5.385037855431875,-0.6935470545015678,1137,1,24,57992.10106363,1.0,1.02,2.364,240.0,1286.1953454774718,78.95984648853779
160022,160022,308.5399585963392,-39.73727646716279,5.3850381514731005,-0.6935463101272512,1137,1,24,57993.08775316,2.0,1.03,1.9509999999999998,240.0,1471.3508350388292,93.47011038824604
160023,160023,308.5396416609426,-39.69596354951132,5.385032619906914,-0.6928252636906276,1138,1,24,57992.10106363,1.0,1.02,2.364,240.0,677.8207212796154,77.50881152400717
160024,160024,308.539669928292,-39.69597104157229,5.385033113265233,-0.6928253944517594,1138,1,24,57993.08775316,2.0,1.03,1.9509999999999998,240.0,753.4774365599063,92.23856457972343
160025,160025,308.54102453794974,-39.71513924522608,5.385056755663839,-0.6931599427172107,1141,1,24,57992.10106363,1.0,1.02,2.364,240.0,20546.85852741203,115.64699884194476
160026,160026,308.54102380556463,-39.715137633762495,5.385056742881306,-0.6931599145918654,1141,1,24,57993.08775316,2.0,1.03,1.9509999999999998,240.0,21066.70734344998,126.8681536978424
160027,160027,308.54102263466166,-39.715145762514894,5.385056722445196,-0.6931600564653587,1141,1,24,57996.12773527,3.0,1.02,2.522,240.0,19855.17613322059,185.91523320255524
160028,160028,308.5398027288292,-39.69791949610347,5.385035431071854,-0.6928594013986537,1142,1,24,57992.10106363,1.0,1.02,2.364,240.0,918.4776254395427,78.24709079678608
160029,160029,308.5399250409425,-39.697864921702156,5.385037565820947,-0.6928584488956635,1142,1,24,57993.08775316,2.0,1.03,1.9509999999999998,240.0,946.6128548113576,92.63084235459937
160030,160030,308.54191860827825,-39.81757983929806,5.385072360134816,-0.6949478683714658,1143,1,24,57992.10106363,1.0,1.02,2.364,240.0,192078.33628978016,288.6460522274913
160031,160031,308.54191925034934,-39.817580093664645,5.385072371341069,-0.6949478728110005,1143,1,24,57993.08775316,2.0,1.03,1.9509999999999998,240.0,190046.71595514094,287.56996847013437
160032,160032,308.54191775404837,-39.817580740316465,5.385072345225693,-0.6949478840972035,1143,1,24,57996.12773527,3.0,1.02,2.522,240.0,190124.46212501614,318.9727720066077
160033,160033,308.5420966427702,-39.7924566347056,5.385075467422882,-0.6945093857326751,1144,1,24,57992.10106363,1.0,1.02,2.364,240.0,947.2201289227664,77.99405876911939
160034,160034,308.5421877611842,-39.792475875449796,5.385077057739217,-0.6945097215470121,1144,1,24,57993.08775316,2.0,1.03,1.9509999999999998,240.0,982.7860417943944,92.2173554478878
160035,160035,308.5420846962212,-39.79244261658562,5.3850752589162685,-0.6945091410703266,1144,1,24,57996.12773527,3.0,1.02,2.522,240.0,1070.3180514872538,162.3896842573725
160036,160036,308.54237214066364,-39.740580715965926,5.385080275768205,-0.6936039801481708,1145,1,24,57992.10106363,1.0,1.02,2.364,240.0,120117.610915706,228.4908058466481
160037,160037,308.54237608999443,-39.740577985086176,5.38508034469703,-0.6936039324853276,1145,1,24,57993.08775316,2.0,1.03,1.9509999999999998,240.0,119391.97651099195,233.3613378605264
160038,160038,308.5423783739503,-39.74057823603521,5.385080384559581,-0.6936039368652146,1145,1,24,57996.12773527,3.0,1.02,2.522,240.0,119622.12523126605,270.9447660758904
160039,160039,308.5424886920605,-39.75945378434668,5.3850823099738285,-0.6939333773313693,1147,1,24,57992.10106363,1.0,1.02,2.364,240.0,10548.377191478612,98.57910334992431
160040,160040,308.5424875837388,-39.75945623198263,5.385082290629965,-0.6939334200506754,1147,1,24,57993.08775316,2.0,1.03,1.9509999999999998,240.0,10456.873494604604,110.38389695948436
160041,160041,308.5424861452356,-39.75945279234965,5.385082265523349,-0.6939333600177547,1147,1,24,57996.12773527,3.0,1.02,2.522,240.0,10573.629922778631,173.38395574165745
160042,160042,308.54233164106057,-39.74501258066475,5.385079568916786,-0.6936813307791682,1148,1,24,57992.10106363,1.0,1.02,2.364,240.0,1480.3016692876442,79.39913406845723
